"wald"	"sigma2"	"eff"
"V1201"	205.981707628522	0.709233053346991	0.0388452500196518
"V1202"	247.524518594567	0.70921685585581	0.0426934417118305
"V1203"	182.413486176386	0.709241897527473	0.0366624821435276
"V1204"	234.048341722837	0.709222251479543	0.0414190867953485
"V1205"	317.523647357274	0.709190784580401	0.0480094752853004
"V1206"	8787.85287103403	0.7085047127312	0.0607725966905008
"V1207"	2144.18417343246	0.709113302919282	0.0302730145292999
"V1208"	6500.98070772007	0.708652472695577	0.0577154293556621
"V1209"	5341.01466719315	0.708747428666001	0.0545021890797272
"V1210"	1248.01984509059	0.709170875336485	0.0281893956855404
"V1211"	1421.7148169541	0.709151500175897	0.030034340956576
"V1212"	529.071205563458	0.709256787394825	0.0169644213973971
"V1213"	2575.25819659719	0.709051192656398	0.0362547295901062
"V1214"	33.6969235075699	0.709295298912305	-0.0204592042215412
"V1215"	136.617758446918	0.7092435588737	-0.041362050533701
"V1216"	112.37787293432	0.709255926779806	-0.0373813891589917
"V1217"	191.329150570362	0.709218381670704	-0.0477824854767258
"V1218"	25.6876052878593	0.709299415408218	-0.0177082881526562
"V1219"	93.3810433672157	0.709266951107983	-0.032966420345576
"V1220"	29.9630205280569	0.709297042447851	-0.0194516366394314
"V1221"	72.8454199101278	0.709277956718895	-0.0282362007336173
"V1222"	82.2180152539599	0.709270626269268	-0.0322763176675898
"V1223"	390.644786268739	0.709113156877477	-0.070976508734411
"V1224"	181.247027385092	0.709219470576579	-0.0485233012408089
"V1225"	113.645815658167	0.709255660130092	-0.0373485836610808
"V1226"	67.4560766015316	0.709277557475854	-0.0296851035705085
"V1227"	152.746316986784	0.709234187901114	-0.044462266284474
"V1228"	232.698076357336	0.709185131462603	-0.0586940677064432
"V1229"	185.998447428784	0.709208849964751	-0.0533893679212136
"V1230"	146.228017493331	0.709231661791546	-0.0469150257315483
"V1231"	42.0257279830357	0.709290876893897	-0.0231276732573167
"V1232"	101.462322062304	0.70925661588232	-0.0388586026304793
"V1233"	120.437283231277	0.709245933480854	-0.0425277220730123
"V1234"	221.436409210137	0.709192176551009	-0.0568302820295041
"V1235"	36.2067852371881	0.709291724624148	-0.0239239678407258
"V1236"	80.0393595659684	0.709266696931523	-0.0358084007009972
"V1237"	90.5897639934573	0.709260742862583	-0.0380680848205882
"V1238"	60.240774613453	0.709278364213796	-0.0306799830236351
"V1239"	86.4658587293525	0.709263728139752	-0.0367024014523819
"V1240"	14.6541795842136	0.709304265745421	-0.0145154388424734
"V1241"	16.9539489896615	0.709308302483416	-0.00658555810577625
"V1242"	1.80976216399961	0.709311745208153	0.00212061365863707
"V1243"	512.523532626861	0.709038004680016	-0.0853763424291732
"V1244"	241.399705027469	0.709182929951402	-0.058625475557615
"V1245"	7.57282348727662	0.709310448125435	-0.0043585709273351
"V1246"	135.803303453585	0.709286387706117	-0.0155808371771826
"V1247"	441.937063054338	0.709142136393223	-0.057010296626967
"V1248"	113.221265106554	0.709286533806401	-0.0169672684625325
"V1249"	410.404504099998	0.709199144438022	0.039319562279359
"V1250"	416.761872240874	0.709199393224623	0.0389326010157121
"V1251"	605.362618281357	0.709112812564655	0.0571148262479524
"V1252"	678.963834385329	0.709054712030192	-0.0696550585609335
"V1253"	385.89239261412	0.709100490907517	-0.0759589865085447
"V1254"	781.506149619422	0.709053881273483	0.0651342641052663
"V1255"	495.907006022712	0.709147727252561	0.0520484962721381
"V1256"	344.647487784168	0.709124983601017	-0.0710723482091289
"V1257"	382.767479940779	0.709108736001891	-0.0732965628939466
"V1258"	550.401689576874	0.709162785100634	0.0448792774761958
"V1259"	631.265697738773	0.709141076347574	0.0479984832500139
"V1260"	561.094994234989	0.709165903031203	0.0435215096605328
"V1261"	409.084695822233	0.709195227040833	-0.0407483939154286
"V1262"	107.665384645277	0.709270982458388	-0.0279632583980891
"V1263"	8.96535059136929	0.70930967779701	-0.00581897980653648
"V1264"	0.260320082767661	0.709312077243944	0.00100491853253332
"V1265"	7.24571356985054	0.70931013403537	0.00527822875001042
"V1266"	140.528761263781	0.709257721803454	-0.032360882680308
"V1267"	335.207059100623	0.70918013166203	-0.0508281430099598
"V1268"	179.77381436044	0.709241194495722	-0.0373002744669714
"V1269"	200.293076969296	0.709240732807686	0.0355679831240691
"V1270"	1.91925391568445	0.709311422649496	0.00370016153858203
"V1271"	210.162769589434	0.709230016938937	-0.0399333844665863
"V1272"	184.704915997087	0.709240250924074	-0.0372884055034784
"V1273"	28.9586236578958	0.709302106059968	0.0131542720943694
"V1274"	4.54766055406065	0.709310297262497	-0.00612301829110326
"V1275"	2.634370735587	0.709311058807118	-0.0047381354009222
"V1276"	68.2613743724979	0.709284051621731	-0.0239693691749451
"V1277"	538.236032103263	0.709140755968508	-0.0520786824166032
"V1278"	102.867878060082	0.709268848359906	-0.0300910024161583
"V1279"	107.658290125391	0.709267241077254	-0.0305057765503024
"V1280"	731.191704875731	0.708995409461481	-0.0825900500690931
"V1281"	177.041983244786	0.709239081569203	-0.0387063389632185
"V1282"	960.697079197239	0.708893899330422	-0.0951579992891864
"V1283"	714.902430280588	0.708996450950382	-0.0832509036621845
"V1284"	602.377184986708	0.709045976358743	-0.0764609201469253
"V1285"	775.518642896452	0.708967393013387	-0.0872918753345672
"V1286"	484.69038241828	0.709065408179849	-0.0790146083921138
"V1287"	23.2542729456066	0.709300194953127	-0.0174724084621688
"V1288"	888.916962584421	0.708912147056119	-0.0946070071693456
"V1289"	494.043613121551	0.709052440866342	-0.0823776409306319
"V1290"	88.221438287294	0.709269814310992	0.0317680950105023
"V1291"	2.53735558698282	0.709310851608297	-0.00574460144267256
"V1292"	116.314420125305	0.709253652347327	-0.0382299013942155
"V1293"	0.603142047682571	0.709311828226216	-0.0029199805046686
"V1294"	3.122178560913	0.709310481596901	-0.00665453264201943
"V1295"	49.3577571617032	0.709285787785553	-0.0264463642676149
"V1296"	742.617952029278	0.708906791361653	-0.104894014009567
"V1297"	34.2119731720691	0.709293710125681	-0.0222190662619132
"V1298"	787.519775633893	0.708885622286799	-0.107182401545314
"V1299"	817.104729942831	0.708883945129487	-0.105638136534765
"V1300"	1.18422018095773	0.709311513020134	-0.00412526782971325
"V1301"	19.2515994827934	0.709301985374095	-0.0163271256718821
"V1302"	137.729350648226	0.709237040628736	0.0451099738194143
"V1303"	87.8979169522391	0.70926423896497	-0.0360181406023049
"V1304"	102.605152464934	0.70925685065837	0.0384782164609613
"V1305"	398.65189283602	0.709110507830184	-0.0711956815377035
"V1306"	150.544916120403	0.709230945372124	-0.0466490889606901
"V1307"	9.15075813394872	0.709308031378793	-0.00959557575297486
"V1308"	144.541357532565	0.709231602403667	-0.0472227800443161
"V1309"	120.887454287601	0.709245689464172	-0.0426049069375768
"V1310"	188.5145483736	0.709208710749719	0.0531033577428095
"V1311"	141.048488278414	0.709233813219923	0.0464916730010615
"V1312"	20.2528432882791	0.709301659007014	-0.0164295454039873
"V1313"	151.446683177215	0.709228309192427	0.0480200511006852
"V1314"	389.785176859689	0.709092525487135	-0.0784238882501157
"V1315"	234.924747486717	0.709185665144616	0.0581697657598879
"V1316"	93.0907849460673	0.709265794667265	-0.0338626100916985
"V1317"	244.253215540695	0.709175208307098	0.061765380794276
"V1318"	347.860947343914	0.709123491771929	0.0713073284275914
"V1319"	37.2216529916136	0.709296618301003	-0.0179422227136464
"V1320"	50.3407686034342	0.709286404847	-0.0255739005346313
"V1321"	9.54784884008747	0.709307358700078	-0.0109282042143409
"V1322"	0.00577918603182061	0.709312147040302	0.000273914973414475
"V1323"	203.121000138746	0.709212095634435	0.0494840925194087
"V1324"	51.1046464086927	0.709284160382793	-0.0275949468483688
"V1325"	520.286093936332	0.709061497457352	0.0774729743547621
"V1326"	399.895263308924	0.709095448498135	0.0763954019178662
"V1327"	728.373816270042	0.708925120286967	0.101122991973143
"V1328"	505.070612514371	0.709048678451289	0.0826541665189759
"V1329"	1.55018137685658	0.709311316961559	0.00471538753871996
"V1330"	0.0106825034422532	0.709312144156155	0.000398135821506932
"V1331"	0.0106825034422532	0.709312144156155	0.000398135821506932
"V1332"	1092.59577387084	0.70872326370976	0.125663204378549
"V1333"	503.05970557303	0.709040060896869	0.0855290676915412
"V1334"	9.91927991833112	0.709306724227904	-0.0121414380701819
"V1335"	75.0241058099361	0.709278397834956	-0.0274642384270498
"V1336"	433.218004439835	0.709082587563173	0.0777559951040471
"V1337"	185.277884494105	0.709220992330379	0.0472044512494768
"V1338"	111.211898560026	0.709255565463766	0.0378183414677406
"V1339"	48.7904426452088	0.709287166746232	0.0252082424267538
"V1340"	1024.42962956886	0.708795131645754	0.113927168024559
"V1341"	808.831177510146	0.708905231492541	0.100895884337349
"V1342"	7.10831738944765	0.70930881105902	0.00882617349356422
"V1343"	260.236966496657	0.709206498271254	0.0461639033806626
"V1344"	599.96444698376	0.709047950075014	0.0760461890520423
"V1345"	667.69172339906	0.709024258697459	0.0785529651149954
"V1346"	582.506132714064	0.709057673381232	0.0743360022827902
"V1347"	2331.67184029149	0.709121334163634	0.0278575728631177
"V1348"	6732.77102904875	0.708667621770062	0.0554096700380746
"V1349"	8328.73731942255	0.708454906787638	0.0662804417295777
"V1350"	3295.27195810696	0.708957955910512	0.0435069189206823
"V1351"	3053.22142471861	0.708982822722268	0.0420238628570949
"V1352"	396.138952249589	0.709278652927184	0.0118617636134671
"V1353"	138.531606587194	0.709293074562719	0.0114224001128184
"V1354"	1099.34743530953	0.709176383102044	0.0288639170402264
"V1355"	1052.95802208387	0.709170100903858	0.0308578490279627
"V1356"	402.119129420785	0.709251569547109	0.0212930534269697
"V1357"	288.822236440994	0.70926780037292	0.0183927853373527
"V1358"	275.08979989328	0.709265108333526	0.0199903293358267
"V1359"	129.479457804116	0.709290361908697	0.0134951503588776
"V1360"	30.0690051010759	0.709307023662823	0.00658864466034466
"V1361"	84.3330821836718	0.709297713979951	0.011079059995883
"V1362"	25.8598548751077	0.709307867144651	0.00593564899859467
"V1363"	34.8329070576368	0.709307037608031	-0.00610488828430283
"V1364"	73.8052351072973	0.709301296134958	-0.00890416119937106
"V1365"	101.305771099597	0.709297445624973	-0.0102963682951013
"V1366"	1592.93888278388	0.709051684114039	-0.0460104551241715
"V1367"	6.35965386462158	0.709310540228039	-0.00449876156023788
"V1368"	7.34788764811614	0.70931023116488	0.00498886981256725
"V1369"	28.1680542671424	0.709304736494694	-0.00984453388983972
"V1370"	88.4464720992153	0.709284145739502	-0.0209868209473321
"V1371"	135.672265968819	0.709269975190687	-0.0255199075815434
"V1372"	264.085895073089	0.709228340833512	-0.0363509652331785
"V1373"	527.744031610091	0.709141936812362	-0.052231379271064
"V1374"	304.858025119451	0.709214541607422	-0.0394043190999517
"V1375"	394.341762985055	0.709179690202937	-0.0470191235012075
"V1376"	223.111098773051	0.709236486595494	-0.0357040374269793
"V1377"	1.05485833116699	0.709311791731773	0.00245839148045528
"V1378"	101.4608568134	0.709276980706814	-0.024608298512751
"V1379"	5.75216871192103	0.709310158862954	0.00585101480208138
"V1380"	135.358386979788	0.709265224636866	-0.0284275531326922
"V1381"	22.412135961983	0.70930447291566	-0.0114289106955716
"V1382"	165.429467636789	0.709255781207984	-0.0308896156948605
"V1383"	0.048709116827425	0.709312133257457	0.000534478950978076
"V1384"	3.40355075854213	0.70931100489229	0.0043744629268246
"V1385"	6.36361851996403	0.709309980085195	0.00606228942751298
"V1386"	99.9688815583904	0.709287397822284	0.0174478453061868
"V1387"	49.3420350191409	0.70929577707349	0.0164275732385016
"V1388"	2.98761121999566	0.709311162682501	0.00402567682213999
"V1389"	1.75418756720815	0.709311567023527	-0.00310209671868023
"V1390"	5.45412337213856	0.709310360135251	-0.00540136269278523
"V1391"	2.52210378720208	0.709311503535417	-0.00286883776853994
"V1392"	0.0773282263589099	0.709312129681766	-0.000514818778543998
"V1393"	103.667585666558	0.709282893374406	0.02025192534485
"V1394"	84.0336934463376	0.709288220727145	0.0183976805241428
"V1395"	14.1317654273406	0.709308459527064	-0.0069188069971485
"V1396"	304.558737770223	0.709224191242736	0.0355257392460967
"V1397"	81.90827769419	0.709286253443824	0.0201669223271442
"V1398"	149.924624540963	0.709265775677003	0.026694093827802
"V1399"	23.4912539356731	0.709305768915028	-0.00927877680116844
"V1400"	95.768192491854	0.709284520017337	-0.0198990591334989
"V1401"	2.52883121057558	0.709311446726801	-0.00311678744534778
"V1402"	121.73904052065	0.709278098478625	-0.0217514446052091
"V1403"	126.50041640122	0.709276879027245	-0.0221023642215245
"V1404"	215.125634584024	0.709252433547742	-0.0286965826485431
"V1405"	193.983539750486	0.709262832128989	-0.0249573098374538
"V1406"	170.693503073642	0.709265280253239	-0.0252847404691933
"V1407"	142.96058740618	0.709272432223509	-0.0234124448162162
"V1408"	529.517781973458	0.709225217354352	0.0266281849508389
"V1409"	0.0286361453083128	0.709312145814737	0.00017409457268621
"V1410"	621.634733169896	0.709216168996363	0.0271345195545531
"V1411"	871.857925228533	0.709169536211849	0.0340464398890283
"V1412"	628.279058535521	0.709209258115441	0.0289343378865319
"V1413"	372.199753177858	0.709256095041274	0.0204788713442343
"V1414"	6.29815763898444	0.709311404100004	0.00209467710716132
"V1415"	66.5880638181911	0.709302595529517	0.00825201078588024
"V1416"	4071.48802875149	0.709134652741801	0.0196096338186418
"V1417"	3344.6520590607	0.709036089742616	0.0336545047138132
"V1418"	6183.57992566538	0.70879650649002	0.0462478055977654
"V1419"	941.804415963484	0.709232813838296	-0.0182215414146427
"V1420"	279.74681250696	0.709274911558094	0.0156919677670323
"V1421"	188.611536677801	0.709287251593726	0.0127775714085229
"V1422"	155.594675877175	0.709291856437963	0.0114661857249935
"V1423"	654.865474048736	0.709221229307114	0.0250430992830956
"V1424"	361.096606425359	0.709261942394423	0.0186223396124019
"V1425"	295.845458504169	0.709270518739746	0.0170591850378744
"V1426"	394.935876645237	0.709262199844933	0.0177153535872129
"V1427"	368.016088912321	0.709265091889766	0.0172892273161897
"V1428"	310.682416445279	0.709277999924925	0.0136552579548753
"V1429"	328.189395086367	0.70927597174509	0.0140751545175232
"V1430"	136.702681334263	0.709297070560406	0.00908974102668182
"V1431"	89.998278358748	0.709302248736527	0.00735571839252414
"V1432"	17913.9399924578	0.707806321753223	-0.0794600035354147
"V1433"	3785.206734276	0.709004021926624	-0.0353118846567653
"V1434"	4381.73617818998	0.708954022934819	-0.0381486426739465
"V1435"	5.83768713990721	0.709311728170834	-0.00123043018417711
"V1436"	82.7535510363599	0.709305079225743	0.00547801741362084
"V1437"	5.64893891964769	0.709311617250848	0.00157972416487991
"V1438"	95.9800741833297	0.709301835920718	0.00741979257159662
"V1439"	56.4143564538192	0.709306046481901	0.00572709690833311
"V1440"	45.0211171357185	0.709307283324804	0.00511178399611974
"V1441"	531.204944808184	0.709255363746924	0.0173657133595806
"V1442"	310.265258372168	0.709279162040348	0.0131994170037257
"V1443"	633.338649375715	0.709258829452401	0.0149332711100351
"V1444"	2056.42496820502	0.709170716875705	0.0219850282421651
"V1445"	4935.86307318054	0.70890915307018	0.0404494604869502
"V1446"	6345.91704998823	0.708791021484258	0.046138404005862
"V1447"	6751.35063510153	0.708757798207601	0.0475855843276693
"V1448"	8638.60172434136	0.70877174177179	0.0410087909749569
"V1449"	544.446955730083	0.70916475886095	-0.0445276283702168
"V1450"	778.288809306562	0.709102815204481	-0.0528986935415188
"V1451"	300.495186226274	0.709230562552889	-0.0331741842310392
"V1452"	421.964867854792	0.709195929127727	-0.039880708717692
"V1453"	402.400022691239	0.709202845877152	-0.0384078672701152
"V1454"	124.542657484129	0.709278525343889	-0.0212356249966749
"V1455"	91.8352461600144	0.709285962642799	-0.0192596620714801
"V1456"	193.834649481604	0.709258964936518	-0.0269247845499247
"V1457"	0.970503429561025	0.709311874888194	-0.00196810651991523
"V1458"	13.1752170642024	0.70930835482093	0.00736886948435039
"V1459"	0.709107041880636	0.709311944363978	-0.00172099044073582
"V1460"	6.24262673451835e-05	0.70931214997697	1.60234623481885e-05
"V1461"	6.451293948516	0.709310273830602	0.0052058823183726
"V1462"	20.1430074512166	0.709306292600728	0.00919796220449556
"V1463"	36.901630229496	0.709301852806464	0.0119466991694408
"V1464"	298.646795503734	0.709263844145571	0.0197013555311527
"V1465"	80.0844676046344	0.70929025682188	0.0172422408036966
"V1466"	61.7022166879317	0.709294992507767	0.0153942857024812
"V1467"	0.408648992406259	0.709312041089978	-0.00120065499756015
